Time,Relative time [d],Relative time [h],CO2 %,CH4 %,H2 %,N2 %,H2S %,Tubing pressure,Gas temperature [C°],Flow rate [Nm3/h],Phase of the field trail,Cummulative volume of gas injected and produced respectively [Nm3]
06.05.2016 19:00,36.45833333,875,0.19,88,10.09,0.46,0,53.64076,27,479,Injection,481636
06.05.2016 20:00,36.5,876,0.19,88.13,10.09,0.46,0,53.64076,26,480,Injection,482116
06.05.2016 21:00,36.54166667,877,0.19,88.23,10.09,0.47,0,53.64076,25,480,Injection,482596
06.05.2016 22:00,36.58333333,878,0.19,88.34,10.07,0.47,0,53.64076,24,480,Injection,483076
06.05.2016 23:00,36.625,879,0.19,88.41,10.09,0.46,0,53.64076,23,479,Injection,483555
07.05.2016 00:00,36.66666667,880,0.19,88.48,10.07,0.47,0,53.64076,23,480,Injection,484035
07.05.2016 01:00,36.70833333,881,0.19,88.5,10.05,0.46,0,53.64076,23,480,Injection,484515
07.05.2016 02:00,36.75,882,0.19,88.52,10.02,0.47,0,53.64076,22,480,Injection,484995
07.05.2016 03:00,36.79166667,883,0.19,88.52,10,0.47,0,53.64076,21,480,Injection,485475
07.05.2016 04:00,36.83333333,884,0.19,88.52,9.99,0.46,0,53.64076,21,480,Injection,485955
07.05.2016 05:00,36.875,885,0.19,88.56,9.97,0.47,0,53.72476,21,479,Injection,486434
07.05.2016 06:00,36.91666667,886,0.19,88.56,9.97,0.46,0,53.74203,21,479,Injection,486913
07.05.2016 07:00,36.95833333,887,0.19,88.57,9.95,0.46,0,53.74203,21,480,Injection,487393
07.05.2016 08:00,37,888,0.19,88.56,9.97,0.46,0,53.74203,23,479,Injection,487872
07.05.2016 09:00,37.04166667,889,0.19,88.46,9.97,0.47,0,53.76061,24,479,Injection,488351
07.05.2016 10:00,37.08333333,890,0.19,88.25,10,0.47,0,53.80352,25,479,Injection,488830
07.05.2016 11:00,37.125,891,0.19,87.93,10.06,0.46,0,53.80352,26,480,Injection,489310
07.05.2016 12:00,37.16666667,892,0.19,87.72,10.07,0.46,0,53.83686,27,479,Injection,489789
07.05.2016 13:00,37.20833333,893,0.19,87.69,10.02,0.46,0,53.84692,28,481,Injection,490270
07.05.2016 14:00,37.25,894,0.19,87.69,10.01,0.46,0,53.84692,28,480,Injection,490750
07.05.2016 15:00,37.29166667,895,0.19,87.67,10.01,0.46,0,53.84692,29,480,Injection,491230
07.05.2016 16:00,37.33333333,896,0.19,87.65,10.01,0.46,0,53.84692,29,480,Injection,491710
07.05.2016 17:00,37.375,897,0.19,87.69,10.01,0.46,0,53.84692,29,479,Injection,492189
07.05.2016 18:00,37.41666667,898,0.19,87.74,10.04,0.46,0,53.84692,28,479,Injection,492668
07.05.2016 19:00,37.45833333,899,0.19,87.85,10.08,0.46,0,53.91572,28,480,Injection,493148
07.05.2016 20:00,37.5,900,0.19,88,10.07,0.47,0,53.94819,26,479,Injection,493627
07.05.2016 21:00,37.54166667,901,0.19,88.09,10.08,0.47,0,53.94819,25,480,Injection,494107
07.05.2016 22:00,37.58333333,902,0.19,88.19,10.07,0.46,0,53.94819,24,480,Injection,494587
07.05.2016 23:00,37.625,903,0.19,88.34,10.06,0.47,0,53.94819,24,480,Injection,495067
08.05.2016 00:00,37.66666667,904,0.19,88.41,10.04,0.47,0,53.94819,23,480,Injection,495547
08.05.2016 01:00,37.70833333,905,0.19,88.42,10.06,0.47,0,53.94819,23,480,Injection,496027
08.05.2016 02:00,37.75,906,0.19,88.43,10.05,0.46,0,53.94819,23,480,Injection,496507
08.05.2016 03:00,37.79166667,907,0.19,88.46,10.02,0.46,0,53.94819,23,480,Injection,496987
08.05.2016 04:00,37.83333333,908,0.19,88.47,10,0.47,0,53.94869,22,480,Injection,497467
08.05.2016 05:00,37.875,909,0.19,88.48,9.99,0.46,0,54.04946,22,480,Injection,497947
08.05.2016 06:00,37.91666667,910,0.19,88.5,9.98,0.46,0,54.04946,22,480,Injection,498427
08.05.2016 07:00,37.95833333,911,0.19,88.51,9.99,0.47,0,54.04946,22,479,Injection,498906
08.05.2016 08:00,38,912,0.19,88.5,9.96,0.47,0,54.04946,22,479,Injection,499385
08.05.2016 09:00,38.04166667,913,0.19,88.39,9.99,0.47,0,54.04946,23,479,Injection,499864
08.05.2016 10:00,38.08333333,914,0.19,88.2,10.02,0.46,0,54.04946,24,479,Injection,500343
08.05.2016 11:00,38.125,915,0.19,87.93,10.08,0.46,0,54.10594,24,479,Injection,500822
08.05.2016 12:00,38.16666667,916,0.19,87.76,10.05,0.47,0,54.15073,26,481,Injection,501303
08.05.2016 13:00,38.20833333,917,0.19,87.69,10.03,0.46,0,54.15073,27,480,Injection,501783
08.05.2016 14:00,38.25,918,0.19,87.7,10.02,0.46,0,54.15073,27,480,Injection,502263
08.05.2016 15:00,38.29166667,919,0.19,87.72,10.03,0.46,0,54.15073,27,480,Injection,502743
08.05.2016 16:00,38.33333333,920,0.19,87.96,9.83,0.46,0,54.24677,28,595,Injection,503338
08.05.2016 17:00,38.375,921,0.19,88.05,9.81,0.46,0,54.252,28,593,Injection,503931
08.05.2016 18:00,38.41666667,922,0.19,88.12,9.84,0.46,0,54.252,27,590,Injection,504521
08.05.2016 19:00,38.45833333,923,0.19,88.23,9.86,0.46,0,54.252,27,588,Injection,505109
08.05.2016 20:00,38.5,924,0.19,88.35,9.87,0.46,0,54.252,25,589,Injection,505698
08.05.2016 21:00,38.54166667,925,0.19,88.45,9.86,0.46,0,54.25549,24,588,Injection,506286
08.05.2016 22:00,38.58333333,926,0.19,88.55,9.86,0.47,0,54.35327,23,589,Injection,506875
08.05.2016 23:00,38.625,927,0.19,88.63,9.86,0.47,0,54.35327,23,591,Injection,507466
09.05.2016 00:00,38.66666667,928,0.19,88.7,9.86,0.47,0,54.35327,23,593,Injection,508059
09.05.2016 01:00,38.70833333,929,0.19,88.7,9.84,0.47,0,54.35327,24,593,Injection,508652
09.05.2016 02:00,38.75,930,0.19,88.7,9.83,0.47,0,54.35327,24,593,Injection,509245
09.05.2016 03:00,38.79166667,931,0.19,88.71,9.83,0.47,0,54.35327,24,596,Injection,509841
09.05.2016 04:00,38.83333333,932,0.19,88.7,9.82,0.47,0,54.44171,23,598,Injection,510439
09.05.2016 05:00,38.875,933,0.19,88.73,9.8,0.47,0,54.45454,23,599,Injection,511038
09.05.2016 06:00,38.91666667,934,0.19,88.76,9.79,0.47,0,54.45454,23,583,Injection,511621
09.05.2016 07:00,38.95833333,935,0.19,88.44,10.11,0.47,0,54.45454,23,479,Injection,512100
09.05.2016 08:00,39,936,0.19,88.38,10.2,0.46,0,54.45454,22,451,Injection,512551
09.05.2016 09:00,39.04166667,937,0.19,88.7,9.79,0.47,0,54.50534,24,626,Injection,513177
09.05.2016 10:00,39.08333333,938,0.19,88.7,9.59,0.46,0,54.55581,26,724,Injection,513901
09.05.2016 11:00,39.125,939,0.19,88.4,9.62,0.46,0,54.60808,27,720,Injection,514621
09.05.2016 12:00,39.16666667,940,0.19,88.21,9.62,0.45,0,54.65708,28,720,Injection,515341
09.05.2016 13:00,39.20833333,941,0.19,88.21,9.59,0.45,0,54.65708,29,720,Injection,516061
09.05.2016 14:00,39.25,942,0.19,88.17,9.59,0.45,0,54.66546,30,720,Injection,516781
09.05.2016 15:00,39.29166667,943,0.19,88.14,9.57,0.46,0,54.75835,30,719,Injection,517500
09.05.2016 16:00,39.33333333,944,0.19,88.13,9.58,0.45,0,54.75835,31,720,Injection,518220
09.05.2016 17:00,39.375,945,0.19,88.14,9.58,0.45,0,54.75835,31,719,Injection,518939
09.05.2016 18:00,39.41666667,946,0.19,88.17,9.6,0.45,0,54.78958,30,720,Injection,519659
09.05.2016 19:00,39.45833333,947,0.19,88.28,9.62,0.45,0,54.85962,29,720,Injection,520379
09.05.2016 20:00,39.5,948,0.19,88.45,9.63,0.46,0,54.85962,28,720,Injection,521099
09.05.2016 21:00,39.54166667,949,0.19,88.57,9.64,0.46,0,54.85962,27,720,Injection,521819
09.05.2016 22:00,39.58333333,950,0.19,88.65,9.64,0.46,0,54.86266,26,720,Injection,522539
09.05.2016 23:00,39.625,951,0.19,88.72,9.64,0.46,0,54.9609,26,719,Injection,523258
10.05.2016 00:00,39.66666667,952,0.19,88.79,9.64,0.47,0,54.9609,25,720,Injection,523978
10.05.2016 01:00,39.70833333,953,0.19,88.88,9.63,0.47,0,54.9609,26,720,Injection,524698
10.05.2016 02:00,39.75,954,0.19,88.89,9.63,0.46,0,54.9609,26,720,Injection,525418
10.05.2016 03:00,39.79166667,955,0.19,88.9,9.63,0.47,0,55.03898,26,720,Injection,526138
10.05.2016 04:00,39.83333333,956,0.19,88.88,9.62,0.47,0,55.06216,26,720,Injection,526858
10.05.2016 05:00,39.875,957,0.19,88.89,9.61,0.47,0,55.06216,25,720,Injection,527578
10.05.2016 06:00,39.91666667,958,0.19,88.89,9.61,0.47,0,55.06216,25,720,Injection,528298
10.05.2016 07:00,39.95833333,959,0.19,88.86,9.61,0.47,0,55.13766,25,720,Injection,529018
10.05.2016 08:00,40,960,0.19,88.85,9.61,0.47,0,55.16343,25,720,Injection,529738
10.05.2016 09:00,40.04166667,961,0.19,88.76,9.6,0.46,0,55.16343,26,720,Injection,530458
10.05.2016 10:00,40.08333333,962,0.19,88.53,9.62,0.46,0,55.16343,26,693,Injection,531151
10.05.2016 11:00,40.125,963,0.19,88.27,9.64,0.46,0,55.16343,26,680,Injection,531831
10.05.2016 12:00,40.16666667,964,0.19,88.08,9.63,0.45,0,55.25806,27,681,Injection,532512
10.05.2016 13:00,40.20833333,965,0.19,88.1,9.63,0.46,0,55.26471,28,680,Injection,533192
10.05.2016 14:00,40.25,966,0.19,88.19,9.63,0.45,0,55.26471,28,694,Injection,533886
10.05.2016 15:00,40.29166667,967,0.19,88.29,9.63,0.45,0,55.26926,28,700,Injection,534586
10.05.2016 16:00,40.33333333,968,0.19,88.36,9.64,0.46,0,55.36597,28,700,Injection,535286
10.05.2016 17:00,40.375,969,0.19,88.38,9.65,0.46,0,55.36597,29,700,Injection,535986
10.05.2016 18:00,40.41666667,970,0.19,88.41,9.64,0.46,0,55.36597,28,700,Injection,536686
10.05.2016 19:00,40.45833333,971,0.19,88.43,9.64,0.46,0,55.36597,26,700,Injection,537386
10.05.2016 20:00,40.5,972,0.19,88.47,9.64,0.46,0,55.41267,26,700,Injection,538086
10.05.2016 21:00,40.54166667,973,0.19,88.56,9.64,0.46,0,55.46725,25,700,Injection,538786
10.05.2016 22:00,40.58333333,974,0.19,88.63,9.64,0.46,0,55.46725,25,700,Injection,539486
10.05.2016 23:00,40.625,975,0.19,88.68,9.64,0.46,0,55.46725,26,700,Injection,540186
11.05.2016 00:00,40.66666667,976,0.19,88.71,9.64,0.47,0,55.46725,27,700,Injection,540886
11.05.2016 01:00,40.70833333,977,0.19,88.75,9.63,0.47,0,55.5585,27,700,Injection,541586
11.05.2016 02:00,40.75,978,0.19,88.77,9.64,0.46,0,55.58531,26,700,Injection,542286
11.05.2016 03:00,40.79166667,979,0.19,88.69,9.63,0.47,0,55.60107,26,700,Injection,542986
11.05.2016 04:00,40.83333333,980,0.19,88.71,9.62,0.47,0,55.60107,26,700,Injection,543686
11.05.2016 05:00,40.875,981,0.19,88.7,9.62,0.46,0,55.60107,25,700,Injection,544386
11.05.2016 06:00,40.91666667,982,0.19,88.67,9.66,0.46,0,55.60107,24,660,Injection,545046
11.05.2016 07:00,40.95833333,983,0.19,88.15,10.14,0.47,0,55.60107,23,453,Injection,545499
11.05.2016 08:00,41,984,0.19,87.86,10.46,0.47,0,55.60107,21,404,Injection,545903
11.05.2016 09:00,41.04166667,985,0.19,87.83,10.49,0.47,0,55.60107,20,405,Injection,546308
11.05.2016 10:00,41.08333333,986,0.19,88.44,9.88,0.46,0,55.66757,21,716,Injection,547024
11.05.2016 11:00,41.125,987,0.19,88.74,9.5,0.47,0,55.79967,26,799,Injection,547823
11.05.2016 12:00,41.16666667,988,0.19,88.42,9.65,0.46,0,55.80361,27,646,Injection,548469
11.05.2016 13:00,41.20833333,989,0.19,88.21,9.62,0.45,0,55.80361,27,650,Injection,549119
11.05.2016 14:00,41.25,990,0.19,88.03,9.58,0.46,0,55.80361,28,650,Injection,549769
11.05.2016 15:00,41.29166667,991,0.19,87.89,9.58,0.46,0,55.80361,28,650,Injection,550419
11.05.2016 16:00,41.33333333,992,0.19,87.89,9.57,0.44,0,55.80361,28,650,Injection,551069
11.05.2016 17:00,41.375,993,0.19,87.93,9.59,0.45,0,55.80361,28,650,Injection,551719
11.05.2016 18:00,41.41666667,994,0.19,88.02,9.61,0.46,0,55.82859,27,650,Injection,552369
11.05.2016 19:00,41.45833333,995,0.19,88.06,9.62,0.46,0,55.90488,27,650,Injection,553019
11.05.2016 20:00,41.5,996,0.19,88.11,9.62,0.46,0,55.90488,26,650,Injection,553669
11.05.2016 21:00,41.54166667,997,0.19,88.16,9.62,0.46,0,55.90488,26,650,Injection,554319
11.05.2016 22:00,41.58333333,998,0.19,88.21,9.61,0.46,0,55.90488,25,650,Injection,554969
11.05.2016 23:00,41.625,999,0.19,88.24,9.62,0.46,0,55.94218,25,650,Injection,555619
12.05.2016 00:00,41.66666667,1000,0.19,88.29,9.62,0.46,0,56.00615,25,650,Injection,556269
12.05.2016 01:00,41.70833333,1001,0.19,88.31,9.61,0.46,0,56.00615,25,650,Injection,556919
12.05.2016 02:00,41.75,1002,0.19,88.32,9.61,0.47,0,56.00615,25,650,Injection,557569
12.05.2016 03:00,41.79166667,1003,0.19,88.32,9.61,0.47,0,56.00615,25,650,Injection,558219
12.05.2016 04:00,41.83333333,1004,0.19,88.26,9.61,0.47,0,56.04227,26,649,Injection,558868
12.05.2016 05:00,41.875,1005,0.19,88.23,9.59,0.46,0,56.10742,27,650,Injection,559518
12.05.2016 06:00,41.91666667,1006,0.19,88.26,9.59,0.46,0,56.10742,27,650,Injection,560168
12.05.2016 07:00,41.95833333,1007,0.19,88.26,9.59,0.46,0,56.10742,27,649,Injection,560817
12.05.2016 08:00,42,1008,0.19,88.2,9.59,0.46,0,56.10742,26,650,Injection,561467
12.05.2016 09:00,42.04166667,1009,0.19,88.11,9.58,0.46,0,56.17701,25,650,Injection,562117
12.05.2016 10:00,42.08333333,1010,0.19,87.91,9.57,0.45,0,56.20869,27,649,Injection,562766
12.05.2016 11:00,42.125,1011,0.19,87.59,9.58,0.45,0,56.20869,29,650,Injection,563416
12.05.2016 12:00,42.16666667,1012,0.19,87.4,9.57,0.44,0,56.20869,30,650,Injection,564066
12.05.2016 13:00,42.20833333,1013,0.19,87.44,9.56,0.45,0,56.2474,28,651,Injection,564717
12.05.2016 14:00,42.25,1014,0.19,87.62,9.5,0.45,0,56.30996,28,716,Injection,565433
12.05.2016 15:00,42.29166667,1015,0.19,87.68,9.54,0.46,0,56.35538,25,720,Injection,566153
12.05.2016 16:00,42.33333333,1016,0.19,87.79,9.54,0.45,0,56.36421,24,720,Injection,566873
12.05.2016 17:00,42.375,1017,0.19,87.87,9.54,0.46,0,56.36421,25,720,Injection,567593
12.05.2016 18:00,42.41666667,1018,0.19,87.89,9.54,0.45,0,56.36421,25,720,Injection,568313
12.05.2016 19:00,42.45833333,1019,0.19,87.95,9.54,0.46,0,56.39515,24,720,Injection,569033
12.05.2016 20:00,42.5,1020,0.19,88.05,9.55,0.46,0,56.46548,21,721,Injection,569754
12.05.2016 21:00,42.54166667,1021,0.19,88.15,9.55,0.46,0,56.46548,22,721,Injection,570475
12.05.2016 22:00,42.58333333,1022,0.19,88.19,9.55,0.46,0,56.46548,22,720,Injection,571195
12.05.2016 23:00,42.625,1023,0.19,88.21,9.55,0.46,0,56.46548,22,721,Injection,571916
13.05.2016 00:00,42.66666667,1024,0.19,88.18,9.54,0.46,0,56.52011,21,722,Injection,572638
13.05.2016 01:00,42.70833333,1025,0.19,88.19,9.54,0.46,0,56.56675,21,723,Injection,573361
13.05.2016 02:00,42.75,1026,0.19,88.17,9.53,0.46,0,56.56675,21,723,Injection,574084
13.05.2016 03:00,42.79166667,1027,0.19,88.16,9.52,0.46,0,56.56675,21,723,Injection,574807
13.05.2016 04:00,42.83333333,1028,0.19,88.15,9.52,0.46,0,56.56692,21,724,Injection,575531
13.05.2016 05:00,42.875,1029,0.19,88.14,9.52,0.46,0,56.66802,21,725,Injection,576256
13.05.2016 06:00,42.91666667,1030,0.19,88.12,9.51,0.46,0,56.69126,21,756,Injection,577012
13.05.2016 07:00,42.95833333,1031,0.19,88.21,9.43,0.46,0,56.76855,22,800,Injection,577812
13.05.2016 08:00,43,1032,0.19,87.72,9.9,0.46,0,56.65717,21,505,Injection,578317
13.05.2016 09:00,43.04166667,1033,0.19,88.1,9.57,0.46,0,56.73852,20,655,Injection,578972
13.05.2016 10:00,43.08333333,1034,0.19,88.13,9.53,0.46,0,56.75844,21,650,Injection,579622
13.05.2016 11:00,43.125,1035,0.19,88.16,9.55,0.46,0,56.75844,21,650,Injection,580272
13.05.2016 12:00,43.16666667,1036,0.19,88.14,9.54,0.46,0,56.75844,22,650,Injection,580922
13.05.2016 13:00,43.20833333,1037,0.19,88.17,9.54,0.46,0,56.75844,22,650,Injection,581572
13.05.2016 14:00,43.25,1038,0.19,88.24,9.55,0.46,0,56.75844,22,650,Injection,582222
13.05.2016 15:00,43.29166667,1039,0.19,88.26,9.55,0.46,0,56.794,23,650,Injection,582872
13.05.2016 16:00,43.33333333,1040,0.19,88.29,9.55,0.46,0,56.85971,23,650,Injection,583522
13.05.2016 17:00,43.375,1041,0.19,88.21,9.55,0.46,0,56.85971,23,649,Injection,584171
13.05.2016 18:00,43.41666667,1042,0.19,88.22,9.56,0.46,0,56.85971,23,650,Injection,584821
13.05.2016 19:00,43.45833333,1043,0.19,88.26,9.56,0.46,0,56.85971,22,650,Injection,585471
13.05.2016 20:00,43.5,1044,0.19,88.27,9.56,0.46,0,56.88002,22,650,Injection,586121
13.05.2016 21:00,43.54166667,1045,0.19,88.32,9.56,0.46,0,56.96098,23,650,Injection,586771
13.05.2016 22:00,43.58333333,1046,0.19,88.35,9.56,0.46,0,56.96098,23,649,Injection,587420
13.05.2016 23:00,43.625,1047,0.19,88.34,9.56,0.46,0,56.96098,24,650,Injection,588070
14.05.2016 00:00,43.66666667,1048,0.19,88.36,9.56,0.47,0,56.96098,24,650,Injection,588720
14.05.2016 01:00,43.70833333,1049,0.19,88.34,9.57,0.46,0,56.98675,25,650,Injection,589370
14.05.2016 02:00,43.75,1050,0.19,88.35,9.57,0.46,0,57.06226,25,650,Injection,590020
14.05.2016 03:00,43.79166667,1051,0.19,88.33,9.57,0.46,0,57.06226,24,650,Injection,590670
14.05.2016 04:00,43.83333333,1052,0.19,88.35,9.57,0.46,0,57.06226,25,650,Injection,591320
14.05.2016 05:00,43.875,1053,0.19,88.43,9.57,0.46,0,57.06226,26,650,Injection,591970
14.05.2016 06:00,43.91666667,1054,0.19,88.39,9.58,0.47,0,57.0883,26,650,Injection,592620
14.05.2016 07:00,43.95833333,1055,0.19,88.41,9.58,0.46,0,57.16352,26,650,Injection,593270
14.05.2016 08:00,44,1056,0.19,88.47,9.58,0.46,0,57.16352,26,650,Injection,593920
14.05.2016 09:00,44.04166667,1057,0.19,88.48,9.58,0.46,0,57.16352,25,650,Injection,594570
14.05.2016 10:00,44.08333333,1058,0.19,88.47,9.58,0.46,0,57.16352,25,650,Injection,595220
14.05.2016 11:00,44.125,1059,0.19,88.53,9.59,0.46,0,57.19509,25,650,Injection,595870
14.05.2016 12:00,44.16666667,1060,0.19,88.56,9.6,0.47,0,57.2648,25,650,Injection,596520
14.05.2016 13:00,44.20833333,1061,0.19,88.53,9.6,0.46,0,57.2648,25,650,Injection,597170
14.05.2016 14:00,44.25,1062,0.19,88.43,9.6,0.47,0,57.2648,24,649,Injection,597819
14.05.2016 15:00,44.29166667,1063,0.19,88.38,9.59,0.46,0,57.2648,24,650,Injection,598469
14.05.2016 16:00,44.33333333,1064,0.19,88.34,9.58,0.46,0,57.30198,25,650,Injection,599119
14.05.2016 17:00,44.375,1065,0.19,88.28,9.59,0.46,0,57.36607,24,650,Injection,599769
14.05.2016 18:00,44.41666667,1066,0.19,88.3,9.61,0.46,0,57.36607,24,650,Injection,600419
14.05.2016 19:00,44.45833333,1067,0.19,88.35,9.62,0.46,0,57.36607,24,650,Injection,601069
14.05.2016 20:00,44.5,1068,0.19,88.48,9.63,0.46,0,57.36607,25,650,Injection,601719
14.05.2016 21:00,44.54166667,1069,0.19,88.6,9.64,0.46,0,57.36607,24,650,Injection,602369
14.05.2016 22:00,44.58333333,1070,0.19,88.72,9.64,0.47,0,57.46311,22,650,Injection,603019
14.05.2016 23:00,44.625,1071,0.19,88.77,9.64,0.47,0,57.46733,21,650,Injection,603669
15.05.2016 00:00,44.66666667,1072,0.19,88.81,9.64,0.47,0,57.46733,23,650,Injection,604319
15.05.2016 01:00,44.70833333,1073,0.19,88.84,9.64,0.47,0,57.46733,23,650,Injection,604969
15.05.2016 02:00,44.75,1074,0.19,88.87,9.64,0.47,0,57.46733,23,650,Injection,605619
15.05.2016 03:00,44.79166667,1075,0.19,88.88,9.64,0.47,0,57.52568,23,650,Injection,606269
15.05.2016 04:00,44.83333333,1076,0.19,88.92,9.63,0.47,0,57.56861,22,650,Injection,606919
15.05.2016 05:00,44.875,1077,0.19,88.95,9.63,0.47,0,57.56861,22,650,Injection,607569
15.05.2016 06:00,44.91666667,1078,0.19,88.97,9.64,0.46,0,57.56861,22,650,Injection,608219
15.05.2016 07:00,44.95833333,1079,0.19,88.98,9.65,0.47,0,57.56861,21,650,Injection,608869
15.05.2016 08:00,45,1080,0.19,89.03,9.65,0.47,0,57.61693,21,652,Injection,609521
24.05.2016 13:00,54.20833333,1301,0.2,89.48,9.98,0.47,0,56.76206,14,522,Injection,610043
24.05.2016 14:00,54.25,1302,0.19,88.67,10.14,0.46,0,56.82479,15,475,Injection,610518
24.05.2016 15:00,54.29166667,1303,0.19,88.51,10.13,0.47,0,56.86333,16,475,Injection,610993
24.05.2016 16:00,54.33333333,1304,0.19,88.5,10.14,0.47,0,56.86333,17,473,Injection,611466
24.05.2016 17:00,54.375,1305,0.19,88.51,10.13,0.46,0,56.86333,16,472,Injection,611938
24.05.2016 18:00,54.41666667,1306,0.19,88.55,10.13,0.46,0,56.86333,16,472,Injection,612410
24.05.2016 19:00,54.45833333,1307,0.19,88.53,10.15,0.46,0,56.95098,16,475,Injection,612885
24.05.2016 20:00,54.5,1308,0.19,88.56,10.14,0.46,0,56.9646,16,473,Injection,613358
24.05.2016 21:00,54.54166667,1309,0.19,88.6,10.14,0.47,0,56.9646,16,473,Injection,613831
24.05.2016 22:00,54.58333333,1310,0.19,88.59,10.15,0.46,0,56.9646,17,473,Injection,614304
24.05.2016 23:00,54.625,1311,0.19,88.61,10.14,0.46,0,56.9646,17,471,Injection,614775
25.05.2016 00:00,54.66666667,1312,0.19,88.61,10.14,0.46,0,56.98727,18,468,Injection,615243
25.05.2016 01:00,54.70833333,1313,0.19,88.58,10.16,0.47,0,57.06587,18,471,Injection,615714
25.05.2016 02:00,54.75,1314,0.19,88.59,10.16,0.47,0,57.06587,18,469,Injection,616183
25.05.2016 03:00,54.79166667,1315,0.19,88.58,10.16,0.47,0,57.06587,18,471,Injection,616654
25.05.2016 04:00,54.83333333,1316,0.19,88.58,10.15,0.46,0,57.06587,18,469,Injection,617123
25.05.2016 05:00,54.875,1317,0.19,88.59,10.15,0.46,0,57.06587,19,471,Injection,617594
25.05.2016 06:00,54.91666667,1318,0.19,88.63,10.15,0.47,0,57.10486,19,466,Injection,618060
25.05.2016 07:00,54.95833333,1319,0.19,88.64,10.15,0.47,0,57.16714,20,468,Injection,618528
25.05.2016 08:00,55,1320,0.19,88.63,10.18,0.46,0,57.16714,21,468,Injection,618996
25.05.2016 09:00,55.04166667,1321,0.19,88.68,10.16,0.46,0,57.16714,21,465,Injection,619461
25.05.2016 10:00,55.08333333,1322,0.19,88.64,10.17,0.46,0,57.16714,21,466,Injection,619927
25.05.2016 11:00,55.125,1323,0.19,88.53,10.18,0.47,0,57.17687,23,463,Injection,620390
25.05.2016 12:00,55.16666667,1324,0.19,88.24,10.24,0.46,0,57.26841,25,459,Injection,620849
25.05.2016 13:00,55.20833333,1325,0.19,88,10.22,0.46,0,57.26841,26,455,Injection,621304
25.05.2016 14:00,55.25,1326,0.19,87.87,10.21,0.46,0,57.26841,26,471,Injection,621775
25.05.2016 15:00,55.29166667,1327,0.19,88.07,10.1,0.46,0,57.26841,26,511,Injection,622286
25.05.2016 16:00,55.33333333,1328,0.19,88.24,10.09,0.46,0,57.28343,26,511,Injection,622797
25.05.2016 17:00,55.375,1329,0.19,88.33,10.08,0.46,0,57.36968,27,511,Injection,623308
25.05.2016 18:00,55.41666667,1330,0.19,88.39,10.06,0.46,0,57.36968,27,515,Injection,623823
25.05.2016 19:00,55.45833333,1331,0.19,88.36,10.1,0.46,0,57.36968,28,507,Injection,624330
25.05.2016 20:00,55.5,1332,0.19,88.42,10.11,0.47,0,57.36968,27,510,Injection,624840
25.05.2016 21:00,55.54166667,1333,0.19,88.49,10.1,0.46,0,57.36968,25,517,Injection,625357
25.05.2016 22:00,55.58333333,1334,0.19,88.64,10.09,0.46,0,57.36968,25,517,Injection,625874
25.05.2016 23:00,55.625,1335,0.19,88.76,10.06,0.47,0,57.47022,24,518,Injection,626392
26.05.2016 00:00,55.66666667,1336,0.19,88.76,10.07,0.47,0,57.47095,24,523,Injection,626915
26.05.2016 01:00,55.70833333,1337,0.19,88.8,10.06,0.47,0,57.47095,24,524,Injection,627439
26.05.2016 02:00,55.75,1338,0.19,88.78,10.05,0.46,0,57.47095,23,526,Injection,627965
26.05.2016 03:00,55.79166667,1339,0.19,88.81,10.04,0.47,0,57.47095,22,525,Injection,628490
26.05.2016 04:00,55.83333333,1340,0.19,88.82,10.02,0.47,0,57.47095,22,526,Injection,629016
26.05.2016 05:00,55.875,1341,0.19,88.81,10.03,0.46,0,57.52142,22,532,Injection,629548
26.05.2016 06:00,55.91666667,1342,0.19,88.86,10.02,0.47,0,57.57222,22,537,Injection,630085
26.05.2016 07:00,55.95833333,1343,0.19,88.86,10.01,0.47,0,57.57222,23,531,Injection,630616
26.05.2016 08:00,56,1344,0.19,88.78,10,0.47,0,57.57222,25,527,Injection,631143
26.05.2016 09:00,56.04166667,1345,0.19,88.65,10,0.46,0,57.57222,26,520,Injection,631663
26.05.2016 10:00,56.08333333,1346,0.19,88.41,10.02,0.46,0,57.57222,27,514,Injection,632177
26.05.2016 11:00,56.125,1347,0.19,88.21,10.07,0.46,0,57.66786,27,508,Injection,632685
26.05.2016 12:00,56.16666667,1348,0.19,88.12,10.09,0.46,0,57.67349,28,509,Injection,633194
26.05.2016 13:00,56.20833333,1349,0.19,88.11,10.06,0.47,0,57.67349,29,513,Injection,633707
26.05.2016 14:00,56.25,1350,0.19,88.06,10.04,0.46,0,57.67349,30,518,Injection,634225
26.05.2016 15:00,56.29166667,1351,0.19,88.03,10.02,0.46,0,57.67349,30,518,Injection,634743
26.05.2016 16:00,56.33333333,1352,0.19,87.95,10.03,0.46,0,57.71501,31,517,Injection,635260
26.05.2016 17:00,56.375,1353,0.19,87.92,10.03,0.46,0,57.77477,31,511,Injection,635771
26.05.2016 18:00,56.41666667,1354,0.19,87.89,10.08,0.46,0,57.77477,31,511,Injection,636282
26.05.2016 19:00,56.45833333,1355,0.19,87.91,10.12,0.46,0,57.77477,31,503,Injection,636785
26.05.2016 20:00,56.5,1356,0.19,88.07,10.13,0.46,0,57.77477,29,505,Injection,637290
26.05.2016 21:00,56.54166667,1357,0.19,88.29,10.13,0.46,0,57.77477,26,507,Injection,637797
